Dataset Mode,Feature,Type,Missing Count,Mean,Std,Min,25%,Median,75%,Max
gdsc_auc_metadata_plus_expression,MMP7,continuous,0,4.0169125,2.2597656,2.6583369,2.8893556594848633,3.00319242477417,3.422184705734253,12.152286
gdsc_auc_metadata_plus_expression,APOE,continuous,0,4.7778883,2.1847692,2.7709737,3.283722162246704,3.6561098098754883,5.872644424438477,12.221848
gdsc_auc_metadata_plus_expression,LPXN,continuous,0,6.0542345,2.187618,3.0946903,4.3351826667785645,5.1357574462890625,7.619265556335449,11.653354
gdsc_auc_metadata_plus_expression,VCAN,continuous,0,4.383157,2.219855,2.736228,2.939077854156494,3.067241668701172,5.354125022888184,11.014901
gdsc_auc_metadata_plus_expression,C1R,continuous,0,5.5374455,2.1797585,2.9668179,3.6588597297668457,4.7798309326171875,7.0189690589904785,11.597875
gdsc_auc_metadata_plus_expression,IFI6,continuous,0,7.4961925,2.1800263,3.7134602,5.713316917419434,7.143588542938232,8.731934547424316,13.481314
gdsc_auc_metadata_plus_expression,CMTM7,continuous,0,7.3799305,2.1791031,2.6744697,6.102673530578613,7.8760881423950195,8.951605796813965,11.467389
gdsc_auc_metadata_plus_expression,TMEM98,continuous,0,5.5436516,2.1795263,2.7085495,3.417118549346924,5.128421306610107,7.598906517028809,10.246989
gdsc_auc_metadata_plus_expression,MEST,continuous,0,5.7579303,2.194691,2.616318,3.3220674991607666,6.060825824737549,7.419186115264893,12.400443
gdsc_auc_metadata_plus_expression,GPNMB,continuous,0,4.6472464,2.1596289,2.7915866,3.1055827140808105,3.5366053581237793,5.623023986816406,11.939538
gdsc_auc_metadata_plus_expression,COL4A2,continuous,0,5.8536816,2.188762,3.068445,3.6486735343933105,5.596653461456299,7.8764424324035645,11.246999
gdsc_auc_metadata_plus_expression,FBXO32,continuous,0,5.918266,2.1767662,2.789819,3.9374008178710938,5.639280796051025,7.626066207885742,11.175158
gdsc_auc_metadata_plus_expression,EPSTI1,continuous,0,4.696033,2.1729052,2.3886743,2.952719211578369,3.5506722927093506,6.296169281005859,10.4767065
gdsc_auc_metadata_plus_expression,ALDH2,continuous,0,6.549296,2.202529,2.444174,4.444007396697998,7.006913661956787,8.303454399108887,11.44637
gdsc_auc_metadata_plus_expression,ACSL5,continuous,0,5.0997415,2.21604,2.7356074,3.160226821899414,4.001361846923828,7.013308048248291,11.282005
gdsc_auc_metadata_plus_expression,IL13RA2,continuous,0,4.203619,2.2144735,2.6739047,3.1596755981445312,3.297159433364868,3.583347797393799,12.685577
gdsc_auc_metadata_plus_expression,G0S2,continuous,0,4.864811,2.212197,2.9685981,3.4526021480560303,3.6788454055786133,5.437784194946289,12.920147
gdsc_auc_metadata_plus_expression,ALOX5AP,continuous,0,4.2034483,2.197404,2.6936522,3.0649802684783936,3.2449967861175537,3.8976848125457764,12.258628
gdsc_auc_metadata_plus_expression,RAB31,continuous,0,6.707779,2.193037,3.0878637,4.354910373687744,7.057460308074951,8.594022750854492,11.442726
gdsc_auc_metadata_plus_expression,CHGA,continuous,0,4.0462623,2.1266346,2.9091558,3.1979660987854004,3.3194003105163574,3.5043981075286865,13.422761
gdsc_auc_metadata_plus_expression,FKBP10,continuous,0,6.428431,2.188821,3.2830405,3.7647993564605713,7.077805042266846,8.275148391723633,10.664458
gdsc_auc_metadata_plus_expression,GPR160,continuous,0,6.2959423,2.1911533,2.4090989,4.283463954925537,6.414641380310059,7.989636421203613,11.666878
gdsc_auc_metadata_plus_expression,RAMP1,continuous,0,4.890008,2.1981149,2.7194667,3.1351540088653564,3.6768691539764404,6.680649280548096,10.823842
gdsc_auc_metadata_plus_expression,LGALS3BP,continuous,0,7.353346,2.1783748,2.9147816,5.807307720184326,8.055445671081543,9.025613784790039,11.256779
gdsc_auc_metadata_plus_expression,SYTL2,continuous,0,5.570806,2.17412,2.8401659,3.48930025100708,5.022977828979492,7.418256759643555,11.170455
gdsc_auc_metadata_plus_expression,DENND2D,continuous,0,5.558321,2.1973915,2.5093176,3.2758963108062744,5.611631393432617,7.453988075256348,11.1064205
gdsc_auc_metadata_plus_expression,PPARG,continuous,0,5.536436,2.1945803,2.8600059,3.4815268516540527,4.90592622756958,7.4082536697387695,10.929299
gdsc_auc_metadata_plus_expression,ADM,continuous,0,6.366301,2.1694832,2.805679,4.360814571380615,6.506570816040039,8.05943775177002,11.143562
gdsc_auc_metadata_plus_expression,ARHGAP15,continuous,0,4.0012813,2.1515186,2.6483352,2.9105072021484375,3.024923324584961,3.2873098850250244,11.183122
gdsc_auc_metadata_plus_expression,SERPINB5,continuous,0,4.5095205,2.1886466,2.8475451,3.1077120304107666,3.2155182361602783,5.819570541381836,11.328663
gdsc_auc_metadata_plus_expression,FAM20C,continuous,0,6.1583605,2.1688209,3.1237352,3.8690123558044434,6.2666239738464355,7.62775182723999,11.678587
gdsc_auc_metadata_plus_expression,FLRT3,continuous,0,5.0542636,2.1889458,2.8385537,3.305638551712036,4.021243572235107,6.558919429779053,12.145204
gdsc_auc_metadata_plus_expression,RARRES3,continuous,0,5.7056503,2.176094,2.9632962,3.743673801422119,5.111723899841309,7.269839763641357,11.519567
gdsc_auc_metadata_plus_expression,ID2,continuous,0,5.93886,2.173935,2.2143345,3.847111940383911,6.038904666900635,7.797199249267578,11.33239
gdsc_auc_metadata_plus_expression,EIF1AY,continuous,0,4.4610806,2.1482036,2.6620142,3.078859329223633,3.243387222290039,6.514770984649658,10.510646
gdsc_auc_metadata_plus_expression,TIMP2,continuous,0,8.091751,2.159202,2.9038877,7.060816287994385,8.566022872924805,9.660959243774414,12.212128
gdsc_auc_metadata_plus_expression,GNG12,continuous,0,6.734434,2.1448681,2.706828,5.217031955718994,7.402525424957275,8.364021301269531,10.90427
gdsc_auc_metadata_plus_expression,CD68,continuous,0,5.308032,2.1579242,2.2989936,3.2199134826660156,5.070434093475342,7.2228899002075195,10.789363
gdsc_auc_metadata_plus_expression,ME1,continuous,0,6.5808396,2.1754484,2.6899388,4.283327579498291,7.097168445587158,8.272153854370117,10.891232
gdsc_auc_metadata_plus_expression,DUSP5,continuous,0,6.527443,2.1406748,2.8508039,4.761136531829834,6.602120399475098,8.20827865600586,11.67206
gdsc_auc_metadata_plus_expression,ALDH1A3,continuous,0,4.7992554,2.157166,2.8378356,3.209887981414795,3.6037349700927734,5.907429218292236,11.089659
gdsc_auc_metadata_plus_expression,LOXL1,continuous,0,5.8536496,2.1415386,2.7777252,4.105185508728027,5.256058692932129,7.173711776733398,11.956897
gdsc_auc_metadata_plus_expression,TPBG,continuous,0,6.7156253,2.1627653,2.476309,4.95587682723999,7.326963901519775,8.421645164489746,11.10023
gdsc_auc_metadata_plus_expression,KRTCAP3,continuous,0,4.561774,2.1759994,2.6158755,3.0808238983154297,3.302262544631958,6.374540328979492,10.228557
gdsc_auc_metadata_plus_expression,S100A13,continuous,0,8.888696,2.1514728,3.2139597,7.99507474899292,9.561419486999512,10.428414344787598,12.729182
gdsc_auc_metadata_plus_expression,CAPG,continuous,0,6.5141463,2.1521256,2.7055337,4.241387844085693,6.947389125823975,8.284457206726074,11.823729
gdsc_auc_metadata_plus_expression,THBS1,continuous,0,5.2925506,2.1436453,2.9407187,3.369049549102783,4.489952087402344,7.061213970184326,10.986208
gdsc_auc_metadata_plus_expression,RND3,continuous,0,6.800496,2.1421938,2.7606606,5.2017340660095215,7.267603397369385,8.390289306640625,11.782224
gdsc_auc_metadata_plus_expression,KYNU,continuous,0,4.5128913,2.138483,2.4806142,2.8817672729492188,3.2412362098693848,6.292447566986084,10.795901
gdsc_auc_metadata_plus_expression,IFI44L,continuous,0,4.616334,2.087157,2.726538,3.235790252685547,3.5245423316955566,5.6553635597229,11.469171
gdsc_auc_metadata_plus_expression,RHOH,continuous,0,4.146803,2.1331801,2.612616,2.9872050285339355,3.10742449760437,3.6292881965637207,10.498004
gdsc_auc_metadata_plus_expression,TENM2,continuous,0,4.3870187,2.136885,2.6983757,3.012253761291504,3.1679482460021973,5.238619804382324,11.263428
gdsc_auc_metadata_plus_expression,MAGEA4,continuous,0,4.068449,2.1594877,2.9420013,3.173861265182495,3.252549409866333,3.373049259185791,12.032778
gdsc_auc_metadata_plus_expression,CD52,continuous,0,3.6642475,2.0912805,2.5195642,2.770641565322876,2.8743648529052734,3.090078353881836,11.643652
gdsc_auc_metadata_plus_expression,IGJ,continuous,0,3.5620325,2.131846,2.5869555,2.819550037384033,2.8972907066345215,3.000638723373413,13.244235
gdsc_auc_metadata_plus_expression,LY96,continuous,0,5.0363026,2.125356,2.401939,3.238283395767212,4.026527404785156,6.8451972007751465,10.963997
gdsc_auc_metadata_plus_expression,RAB17,continuous,0,5.707583,2.1414638,3.1288097,3.802116632461548,4.692303657531738,7.802370548248291,10.921595
gdsc_auc_metadata_plus_expression,MSN,continuous,0,7.945075,2.124585,2.9626358,7.560500621795654,8.684338569641113,9.332226753234863,11.284426
gdsc_auc_metadata_plus_expression,FAM83H,continuous,0,5.823821,2.1305084,2.5400388,3.4039809703826904,5.998110771179199,7.7882304191589355,9.613725
gdsc_auc_metadata_plus_expression,HLA-B,continuous,0,10.224999,2.0764036,4.2988434,8.98084831237793,10.783452033996582,11.912054061889648,13.052755
gdsc_auc_metadata_plus_expression,CCND1,continuous,0,6.5356064,2.0881505,2.7804048,4.7564473152160645,7.058095932006836,8.114030838012695,11.125394
gdsc_auc_metadata_plus_expression,HSBP1L1,continuous,0,6.900386,2.1371272,2.540623,5.314540863037109,7.600030899047852,8.567536354064941,11.026622
gdsc_auc_metadata_plus_expression,S100A8,continuous,0,4.0337462,2.1095355,2.6153846,3.062368631362915,3.2226548194885254,3.534771203994751,12.936728
gdsc_auc_metadata_plus_expression,P4HA2,continuous,0,8.115674,2.0952334,2.6697414,7.210045337677002,8.523683547973633,9.536110877990723,12.320355
gdsc_auc_metadata_plus_expression,PSMB9,continuous,0,7.174983,2.0836785,2.5585396,5.857757568359375,7.726776123046875,8.814048767089844,10.726262
gdsc_auc_metadata_plus_expression,SUSD3,continuous,0,4.605756,2.1047382,2.5558288,3.1291353702545166,3.4303476810455322,5.747201442718506,11.363445
gdsc_auc_metadata_plus_expression,RARRES1,continuous,0,4.0020304,2.1008422,2.5601068,2.883913278579712,3.037264585494995,3.8364741802215576,12.764678
gdsc_auc_metadata_plus_expression,LDHB,continuous,0,11.640661,2.1667275,2.8210478,11.92058277130127,12.269438743591309,12.506697654724121,13.109738
gdsc_auc_metadata_plus_expression,KHDRBS3,continuous,0,5.9808526,2.1146162,2.7292933,3.860624074935913,5.84873104095459,7.835116386413574,10.838209
gdsc_auc_metadata_plus_expression,PTX3,continuous,0,4.562603,2.1079774,2.4086225,3.1486780643463135,3.4784936904907227,5.431439399719238,11.498844
gdsc_auc_metadata_plus_expression,YAP1,continuous,0,6.6287403,2.0935836,2.745961,4.421346187591553,7.516047477722168,8.087087631225586,12.126338
gdsc_auc_metadata_plus_expression,LXN,continuous,0,4.895893,2.0701728,2.690395,3.1655828952789307,3.900789737701416,6.463123321533203,11.6014595
gdsc_auc_metadata_plus_expression,PERP,continuous,0,7.3236065,2.1007082,3.1172502,5.8883843421936035,7.708059310913086,9.006282806396484,11.637251
gdsc_auc_metadata_plus_expression,MOCOS,continuous,0,6.1364856,2.1095176,3.0529823,3.9481914043426514,6.152013778686523,7.907946586608887,11.386145
gdsc_auc_metadata_plus_expression,DPP4,continuous,0,4.97848,2.1350951,3.0651035,3.4997291564941406,3.7724740505218506,6.030367374420166,11.801186
gdsc_auc_metadata_plus_expression,AP1M2,continuous,0,5.079472,2.1058402,2.5556333,3.0357859134674072,4.311914443969727,7.170382976531982,9.406115
gdsc_auc_metadata_plus_expression,HLA-C,continuous,0,6.298866,2.0850945,3.2386928,4.451757431030273,5.8130269050598145,8.14511489868164,11.64108
gdsc_auc_metadata_plus_expression,POSTN,continuous,0,3.6817544,2.0230384,2.6864996,2.873469829559326,2.9541847705841064,3.0843772888183594,12.923928
gdsc_auc_metadata_plus_expression,CYP1B1,continuous,0,5.1062684,2.0855234,2.7196665,3.2710893154144287,4.269212245941162,6.869425296783447,10.850334
gdsc_auc_metadata_plus_expression,MAGEC2,continuous,0,4.0815916,2.0784705,2.7384853,3.05890154838562,3.2016165256500244,3.554441452026367,11.306066
gdsc_auc_metadata_plus_expression,DCBLD2,continuous,0,6.81279,2.0992968,3.045599,5.112315654754639,6.687900066375732,8.490419387817383,11.542892
gdsc_auc_metadata_plus_expression,RGCC,continuous,0,4.5796833,2.0812368,2.4443965,3.0173327922821045,3.5609352588653564,5.760219097137451,11.901212
gdsc_auc_metadata_plus_expression,PDZK1IP1,continuous,0,4.3947973,2.0975492,2.7658885,3.1446778774261475,3.359177350997925,4.615719795227051,11.400242
gdsc_auc_metadata_plus_expression,DUSP23,continuous,0,6.8157454,2.0805018,2.8130422,5.065771102905273,7.4975385665893555,8.39550495147705,11.945209
gdsc_auc_metadata_plus_expression,JUP,continuous,0,7.138096,2.0963871,3.0116603,5.4509596824646,7.381673812866211,8.961121559143066,12.346836
gdsc_auc_metadata_plus_expression,SEMA3A,continuous,0,5.366584,2.097988,2.8235023,3.4122960567474365,4.699535369873047,7.221536636352539,10.552053
gdsc_auc_metadata_plus_expression,AXL,continuous,0,5.5395026,2.0779874,2.75081,3.6691906452178955,4.704316139221191,7.666502475738525,10.102492
gdsc_auc_metadata_plus_expression,STMN3,continuous,0,6.4447455,2.0764298,2.6207178,4.605759143829346,6.4504618644714355,8.216950416564941,10.710693
gdsc_auc_metadata_plus_expression,TCF4,continuous,0,5.6124983,2.0771728,3.0805712,3.6798624992370605,4.987575054168701,7.341142177581787,10.662958
gdsc_auc_metadata_plus_expression,GPRC5A,continuous,0,5.0308795,2.0768132,2.6538534,3.1893484592437744,4.20425271987915,6.8219804763793945,10.821133
gdsc_auc_metadata_plus_expression,ISG20,continuous,0,6.4740076,2.0514855,2.92197,4.735076427459717,6.3494110107421875,7.973987579345703,12.246185
gdsc_auc_metadata_plus_expression,POPDC3,continuous,0,4.909218,2.0697262,2.4424572,2.9617183208465576,4.277611255645752,6.8130598068237305,10.482089
gdsc_auc_metadata_plus_expression,TMEM158,continuous,0,6.2508326,2.0770018,3.363892,4.567774295806885,5.5316314697265625,7.520341396331787,12.1286335
gdsc_auc_metadata_plus_expression,TBC1D2,continuous,0,6.2592454,2.0575924,2.767036,4.3159942626953125,6.065277576446533,8.028728485107422,11.315244
gdsc_auc_metadata_plus_expression,SYT1,continuous,0,4.6612973,2.0489275,2.762347,3.047119140625,3.6425728797912598,5.899796009063721,10.80898
gdsc_auc_metadata_plus_expression,CEACAM5,continuous,0,3.6263926,2.0072625,2.6043303,2.789008140563965,2.865375518798828,3.0603437423706055,12.418806
gdsc_auc_metadata_plus_expression,P2RY8,continuous,0,3.7889295,2.0668774,2.553934,2.795875310897827,2.8993027210235596,3.0936734676361084,10.7989645
gdsc_auc_metadata_plus_expression,CDKN2A,continuous,0,5.897345,2.0653265,3.1588237,3.6711137294769287,6.0889201164245605,7.807559013366699,10.419663
gdsc_auc_metadata_plus_expression,GCNT3,continuous,0,4.2770047,2.081993,2.784856,3.1074485778808594,3.2936959266662598,4.188222408294678,11.956799
gdsc_auc_metadata_plus_expression,KCNN4,continuous,0,6.6299243,2.0677779,3.3199654,4.490626335144043,6.808087348937988,8.42526912689209,11.289536
gdsc_auc_metadata_plus_expression,ARL4C,continuous,0,7.070612,2.0813634,3.1521995,5.23907995223999,7.11135721206665,8.679224967956543,11.810618
gdsc_auc_metadata_plus_expression,COL5A1,continuous,0,4.8939314,2.0333488,3.0571165,3.4316580295562744,3.7227885723114014,6.090619087219238,11.452461
gdsc_auc_metadata_plus_expression,ITGA6,continuous,0,6.2675033,2.0500124,2.437479,4.743007659912109,6.498107433319092,7.920870780944824,10.866728
gdsc_auc_metadata_plus_expression,LAYN,continuous,0,4.677125,2.0364099,2.9914277,3.2872238159179688,3.4556071758270264,5.928496360778809,10.877144
gdsc_auc_metadata_plus_expression,TFF1,continuous,0,3.5194414,2.072014,2.3698158,2.6625728607177734,2.7898621559143066,2.9967398643493652,13.4920845
gdsc_auc_metadata_plus_expression,CENPV,continuous,0,8.308253,2.0484574,3.2799487,7.31353235244751,8.722696304321289,9.764777183532715,12.192186
gdsc_auc_metadata_plus_expression,STC2,continuous,0,5.6588316,2.06072,2.8149781,3.511406898498535,5.600659370422363,7.3509955406188965,10.977449
gdsc_auc_metadata_plus_expression,ARMCX2,continuous,0,4.752454,2.0298254,2.7298121,3.1638200283050537,3.513451099395752,6.55164909362793,10.164539
gdsc_auc_metadata_plus_expression,VAMP5,continuous,0,5.6843333,2.0362601,2.5345013,3.853764772415161,5.231720924377441,7.348924160003662,10.6956005
gdsc_auc_metadata_plus_expression,KRT5,continuous,0,3.664131,2.0537293,2.5150099,2.8232386112213135,2.9178946018218994,3.062403440475464,12.034242
gdsc_auc_metadata_plus_expression,ANXA10,continuous,0,3.8667357,2.0864313,2.582964,2.899249315261841,3.036271095275879,3.430979013442993,12.927854
gdsc_auc_metadata_plus_expression,RPL39L,continuous,0,6.9575295,2.0656598,2.2878187,6.2757568359375,7.669561386108398,8.383963584899902,10.388568
gdsc_auc_metadata_plus_expression,CNRIP1,continuous,0,4.8791733,2.0316017,2.92115,3.332338333129883,3.609185218811035,6.793270111083984,10.871102
gdsc_auc_metadata_plus_expression,TMEM47,continuous,0,4.4325504,2.0084057,2.8060338,3.124312162399292,3.2916007041931152,5.358116149902344,10.63784
gdsc_auc_metadata_plus_expression,BCL2A1,continuous,0,3.5939224,2.0133932,2.3284473,2.59944486618042,2.716203451156616,3.0865705013275146,11.699809
gdsc_auc_metadata_plus_expression,MGLL,continuous,0,6.1259646,2.0535088,3.0555542,3.9478342533111572,6.312283039093018,7.862558841705322,10.854585
gdsc_auc_metadata_plus_expression,ISG15,continuous,0,8.415502,2.0017333,3.543881,6.981111526489258,8.485021591186523,9.814798355102539,13.076961
gdsc_auc_metadata_plus_expression,NCKAP1,continuous,0,9.231016,2.037423,2.848245,9.535369873046875,9.987631797790527,10.301501274108887,11.526944
gdsc_auc_metadata_plus_expression,RGS20,continuous,0,5.5487256,2.0045676,2.8543415,3.5762038230895996,5.370843887329102,7.226966857910156,11.266603
gdsc_auc_metadata_plus_expression,SLFN11,continuous,0,5.051698,2.0299072,2.5180666,3.064061164855957,4.660797119140625,6.919463634490967,10.09603
gdsc_auc_metadata_plus_expression,XIST,continuous,0,4.04407,2.0346377,2.634191,2.860999822616577,2.9365665912628174,3.6952695846557617,10.432877
gdsc_auc_metadata_plus_expression,IGF2,continuous,0,3.936332,2.0503767,2.5308144,2.9702653884887695,3.135833501815796,3.5632143020629883,12.838863
gdsc_auc_metadata_plus_expression,PIR,continuous,0,7.2371345,2.0246782,2.7834194,5.93459415435791,7.541625499725342,8.632637023925781,11.848966
gdsc_auc_metadata_plus_expression,ID3,continuous,0,8.299971,2.049175,2.6654472,7.18912935256958,8.712989807128906,9.797298431396484,11.96271
gdsc_auc_metadata_plus_expression,DNER,continuous,0,4.4416757,2.0024452,2.7571585,3.1317460536956787,3.339616298675537,5.216148853302002,11.591271
gdsc_auc_metadata_plus_expression,ANKRD1,continuous,0,3.9597604,2.0033736,2.3634582,2.7619378566741943,2.9774010181427,4.226641654968262,11.2206955
gdsc_auc_metadata_plus_expression,EDN1,continuous,0,4.5700855,2.0255742,2.6638367,3.039196014404297,3.552196741104126,5.635969161987305,11.661668
gdsc_auc_metadata_plus_expression,TMC4,continuous,0,5.706285,2.038298,3.382383,4.0880231857299805,4.599905014038086,7.489314556121826,11.034687
gdsc_auc_metadata_plus_expression,SERPINF1,continuous,0,4.478996,2.0217638,2.9567282,3.2023065090179443,3.3747940063476562,5.029033660888672,11.83824
gdsc_auc_metadata_plus_expression,IRX3,continuous,0,6.199379,2.0270634,2.9607239,4.112524032592773,6.342777729034424,7.666553020477295,10.854192
gdsc_auc_metadata_plus_expression,COL11A1,continuous,0,3.606429,1.9630669,2.6673,2.8236021995544434,2.8806633949279785,2.9739198684692383,12.444145
gdsc_auc_metadata_plus_expression,EMP1,continuous,0,5.628454,2.0115976,2.9304395,3.5929996967315674,5.352997303009033,7.435957908630371,10.73076
gdsc_auc_metadata_plus_expression,HSPA2,continuous,0,5.43482,1.9920479,2.7670512,3.788851499557495,4.7751617431640625,6.737568378448486,12.403595
gdsc_auc_metadata_plus_expression,FST,continuous,0,4.766208,1.9938724,3.0734138,3.4250166416168213,3.64699649810791,5.701873302459717,11.3870325
gdsc_auc_metadata_plus_expression,ALPK2,continuous,0,3.9824386,2.0144818,2.4217644,2.799203634262085,2.962989330291748,4.120575428009033,11.009668
gdsc_auc_metadata_plus_expression,ASCL1,continuous,0,3.593017,1.8923581,2.7747018,2.9626572132110596,3.032097578048706,3.1360018253326416,12.288137
gdsc_auc_metadata_plus_expression,APOC1,continuous,0,5.487141,1.9873308,3.1130018,4.000548362731934,4.675345420837402,6.560608863830566,12.956967
gdsc_auc_metadata_plus_expression,GPX8,continuous,0,5.4864755,1.998409,2.2901144,2.9817090034484863,6.1478800773620605,7.135666847229004,9.058328
gdsc_auc_metadata_plus_expression,HTATIP2,continuous,0,7.434579,1.998141,2.9051301,6.548068046569824,7.991227626800537,8.859076499938965,10.751362
gdsc_auc_metadata_plus_expression,ADAMTS1,continuous,0,5.6657577,2.004818,3.370421,3.8961832523345947,5.0235724449157715,7.160709857940674,11.403182
gdsc_auc_metadata_plus_expression,SPATS2L,continuous,0,8.410204,1.989196,3.023414,7.666258811950684,8.986361503601074,9.789071083068848,11.721327
gdsc_auc_metadata_plus_expression,NT5E,continuous,0,5.1269145,2.0072176,2.6483746,3.1742606163024902,4.636061668395996,7.014279842376709,9.540404
gdsc_auc_metadata_plus_expression,DDX3Y,continuous,0,4.1553674,1.9833308,2.6968012,2.8747594356536865,2.950547218322754,6.339877605438232,9.390322
gdsc_auc_metadata_plus_expression,DOCK11,continuous,0,6.105459,2.0192573,2.6182294,4.326180934906006,6.265792369842529,7.727334976196289,10.910758
gdsc_auc_metadata_plus_expression,INHBE,continuous,0,4.998946,2.0268598,2.9090924,3.604918956756592,3.9820144176483154,5.92894983291626,12.473827
gdsc_auc_metadata_plus_expression,SLC35G2,continuous,0,6.0520725,2.0061338,2.830474,3.8211023807525635,6.497860908508301,7.779129505157471,10.192979
gdsc_auc_metadata_plus_expression,TMEM45A,continuous,0,5.548194,2.0132775,2.495736,3.6061267852783203,5.343639373779297,7.177356719970703,10.69956
gdsc_auc_metadata_plus_expression,LYZ,continuous,0,3.6415613,2.0193517,2.6433425,2.879260778427124,2.96626877784729,3.1047165393829346,13.04408
gdsc_auc_metadata_plus_expression,MFAP2,continuous,0,4.635447,2.003942,2.2697897,3.054910898208618,3.6597883701324463,6.355870723724365,10.465066
gdsc_auc_metadata_plus_expression,ITPRIPL2,continuous,0,7.411614,2.0040061,2.7408087,6.667215347290039,8.10498332977295,8.72584342956543,10.606668
gdsc_auc_metadata_plus_expression,RGS2,continuous,0,6.894415,2.0112388,2.5439205,5.362040996551514,6.878085136413574,8.341575622558594,12.277937
gdsc_auc_metadata_plus_expression,KDELR3,continuous,0,7.0314994,1.9839263,3.372962,5.285717964172363,7.47628927230835,8.610553741455078,11.230326
gdsc_auc_metadata_plus_expression,ST6GALNAC2,continuous,0,4.1292553,1.9706541,2.3771276,2.7782366275787354,3.0686392784118652,5.01244592666626,11.423958
gdsc_auc_metadata_plus_expression,AMIGO2,continuous,0,5.1341662,2.0036585,2.5317605,3.1760499477386475,4.7025604248046875,6.88522481918335,9.699349
gdsc_auc_metadata_plus_expression,PCP4,continuous,0,3.4818113,1.9679719,2.4210622,2.6884233951568604,2.7884130477905273,2.977208137512207,12.448261
gdsc_auc_metadata_plus_expression,NEFL,continuous,0,4.1341634,1.9767212,2.7267685,3.0511980056762695,3.158069610595703,4.070918560028076,12.096228
gdsc_auc_metadata_plus_expression,CA12,continuous,0,4.5933437,1.9795636,2.9596376,3.254775285720825,3.469041109085083,5.557741165161133,11.166187
gdsc_auc_metadata_plus_expression,SERPINB6,continuous,0,7.7119374,1.9669843,2.8527324,7.35090970993042,8.424487113952637,8.986001014709473,11.270608
gdsc_auc_metadata_plus_expression,LINC00341,continuous,0,5.9066,2.00697,2.909076,4.182884216308594,5.453303813934326,7.390531063079834,11.19082
gdsc_auc_metadata_plus_expression,CLIC3,continuous,0,4.1534214,2.0132513,2.4134402,2.860243082046509,3.0752921104431152,4.872348308563232,11.761558
gdsc_auc_metadata_plus_expression,BCL11B,continuous,0,3.9027336,1.9660655,2.4201646,2.7542405128479004,2.94199538230896,4.1846113204956055,11.450705
gdsc_auc_metadata_plus_expression,FAM213A,continuous,0,7.929825,2.0316377,2.864902,7.166409969329834,8.534194946289062,9.318589210510254,11.96566
gdsc_auc_metadata_plus_expression,WBP5,continuous,0,7.2902107,1.9975349,2.675941,6.750531196594238,7.9267578125,8.669515609741211,11.319284
gdsc_auc_metadata_plus_expression,PAPSS2,continuous,0,5.314167,1.9840975,2.928778,3.473170280456543,4.704702854156494,6.901360511779785,10.819976
gdsc_auc_metadata_plus_expression,DDX60,continuous,0,6.236008,1.9627384,2.502419,4.672843933105469,6.206905841827393,7.498537063598633,11.4191065
gdsc_auc_metadata_plus_expression,SERPINH1,continuous,0,8.252335,1.965876,3.4381728,7.10605525970459,8.59819221496582,9.621697425842285,12.883168
gdsc_auc_metadata_plus_expression,SAMD9,continuous,0,6.901833,1.989424,2.8034027,5.548418998718262,7.210352897644043,8.373600959777832,11.776119
gdsc_auc_metadata_plus_expression,NFKBIZ,continuous,0,7.8346105,1.9783559,3.1128373,6.490882873535156,8.00494384765625,9.39359188079834,11.96359
gdsc_auc_metadata_plus_expression,CD40,continuous,0,5.1854672,1.979778,3.0309227,3.5257279872894287,4.1539506912231445,6.799161434173584,11.556238
gdsc_auc_metadata_plus_expression,PSMB8,continuous,0,7.875661,1.9842525,2.701075,7.235889911651611,8.505643844604492,9.23554801940918,10.895373
gdsc_auc_metadata_plus_expression,GLB1L2,continuous,0,5.549682,1.983618,2.8984015,3.581721544265747,5.338873386383057,7.274179935455322,10.484322
gdsc_auc_metadata_plus_expression,CDH1,continuous,0,4.6827464,1.9951621,2.4207535,3.01236891746521,3.3373095989227295,6.756484508514404,9.126338
gdsc_auc_metadata_plus_expression,COL7A1,continuous,0,6.2530622,1.9782629,3.6503508,4.667057514190674,5.5091872215271,7.687943935394287,12.398702
gdsc_auc_metadata_plus_expression,FSTL1,continuous,0,6.0041986,1.9624144,3.4731288,4.114450454711914,5.665043354034424,7.749312877655029,10.674031
gdsc_auc_metadata_plus_expression,AIM2,continuous,0,3.9773543,1.9757452,2.591325,2.838348150253296,2.963115930557251,4.0876054763793945,10.669126
gdsc_auc_metadata_plus_expression,PTPRC,continuous,0,3.635907,1.9594191,2.6052542,2.775857448577881,2.834437847137451,2.9258265495300293,10.288771
gdsc_auc_metadata_plus_expression,POU4F1,continuous,0,5.1008854,1.9511347,3.281839,3.671865701675415,4.021527290344238,6.304116249084473,12.926779
gdsc_auc_metadata_plus_expression,PON2,continuous,0,8.065858,1.9868771,2.999421,7.420790195465088,8.486023902893066,9.363614082336426,12.000229
gdsc_auc_metadata_plus_expression,MARCKS,continuous,0,7.500573,1.9958078,2.6815724,6.681309223175049,8.056676864624023,8.906458854675293,10.853885
gdsc_auc_metadata_plus_expression,CDS1,continuous,0,5.29419,1.9837587,2.7027044,3.3029439449310303,4.9064507484436035,7.179321765899658,9.464894
gdsc_auc_metadata_plus_expression,FAP,continuous,0,4.009373,1.9442635,2.5489314,2.9587137699127197,3.107046365737915,3.739591598510742,11.991692
